"id","prolific_id","bg","b","g","none","p_a","p_c","p_na","p_nc","p_c_given_a","p_c_given_na","p_a_given_c","p_a_given_nc","p_nc_given_a","p_nc_given_na","p_na_given_c","p_na_given_nc","p_likely_a","p_likely_na","p_likely_c","p_likely_nc"
"independent_uh","5c637726938ac700011f45cf",0.464645597391526,0.272727180900279,0.262626211611266,1.0100969289013e-06,0.737372778291805,0.727271809002792,0.262627221708195,0.272728190997208,0.630136629762658,0.999996153875739,0.638888503087491,0.999996296323731,0.369863370237342,3.84612426058261e-06,0.361111496912509,3.70367626906467e-06,0.737372778291805,0.262627221708195,0.727271809002792,0.272728190997208
"if2_hl","5c637726938ac700011f45cf",0.424241720235474,0.282828150189292,0.292929119478305,1.0100969289013e-06,0.707069870424766,0.717170839713779,0.292930129575234,0.282829160286221,0.599999714286531,0.999996551747919,0.591549037890034,0.999996428596939,0.400000285713469,3.44825208102013e-06,0.408450962109966,3.5714030614067e-06,0.707069870424766,0.292930129575234,0.717170839713779,0.282829160286221
"if1_u-Lh","5c637726938ac700011f45cf",0.43999924000304,0.28999984000064,0.26999992000032,9.99996000016e-07,0.72999908000368,0.70999916000336,0.27000091999632,0.29000083999664,0.602739444549467,0.999996296323731,0.619717972625429,0.999996551747919,0.397260555450533,3.70367626906467e-06,0.380282027374571,3.44825208102013e-06,0.72999908000368,0.27000091999632,0.70999916000336,0.29000083999664
"independent_hl","5c637726938ac700011f45cf",0.53999884000464,0.23000007999968,0.23000007999968,9.99996000016e-07,0.76999892000432,0.76999892000432,0.23000107999568,0.23000107999568,0.70129817844629,0.99999565221172,0.70129817844629,0.99999565221172,0.29870182155371,4.34778828010191e-06,0.29870182155371,4.34778828010191e-06,0.76999892000432,0.23000107999568,0.76999892000432,0.23000107999568
"if1_lh","5c637726938ac700011f45cf",0.2000001999992,0.2000001999992,0.5499988000048,0.0500007999968,0.4000003999984,0.749999000004,0.5999996000016,0.250000999996,0.5,0.916665277782407,0.26666728888723,0.7999976000192,0.5,0.0833347222175926,0.73333271111277,0.2000023999808,0.4000003999984,0.5999996000016,0.749999000004,0.250000999996
"if2_u-Ll","5c637726938ac700011f45cf",0.499999000004,0.25,0.25,9.99996000016e-07,0.749999000004,0.749999000004,0.250000999996,0.250000999996,0.666666222223407,0.999996000032,0.666666222223407,0.999996000032,0.333333777776593,3.999968000256e-06,0.333333777776593,3.999968000256e-06,0.749999000004,0.250000999996,0.749999000004,0.250000999996
"independent_ll","5c637726938ac700011f45cf",0.161616518721136,0.0303039179639678,0.646463044593759,0.161616518721136,0.191920436685104,0.808079563314896,0.808079563314896,0.191920436685104,0.842101662087768,0.799999250001875,0.200000749998125,0.157898337912233,0.157898337912233,0.200000749998125,0.799999250001875,0.842101662087768,0.191920436685104,0.808079563314896,0.808079563314896,0.191920436685104
"if2_hl","5d627a28c1cfe8001740f6d6",0.08000067999728,0.61999852000592,0.11000055999776,0.19000023999904,0.6999992000032,0.19000123999504,0.3000007999968,0.80999876000496,0.114286816323382,0.36666755554963,0.421053462595131,0.765431443379152,0.885713183676618,0.63333244445037,0.578946537404869,0.234568556620848,0.6999992000032,0.3000007999968,0.19000123999504,0.80999876000496
"if1_uh","5d627a28c1cfe8001740f6d6",0.58999864000544,0.03000087999648,0.3499996000016,0.03000087999648,0.61999952000192,0.93999824000704,0.38000047999808,0.06000175999296,0.951611446414689,0.921050415524129,0.627659302852547,0.5,0.048388553585311,0.0789495844758712,0.372340697147453,0.5,0.61999952000192,0.38000047999808,0.93999824000704,0.06000175999296
"independent_ul","5d627a28c1cfe8001740f6d6",0.25,0.24000003999984,0.25999996000016,0.25,0.49000003999984,0.50999996000016,0.50999996000016,0.49000003999984,0.51020403998351,0.509803883122027,0.490196116877973,0.48979596001649,0.48979596001649,0.490196116877973,0.509803883122027,0.51020403998351,0.49000003999984,0.50999996000016,0.50999996000016,0.49000003999984
"if1_hh","5d627a28c1cfe8001740f6d6",0.35999956000176,0.1000005999976,0.32999968000128,0.21000015999936,0.46000015999936,0.68999924000304,0.53999984000064,0.31000075999696,0.782607466924057,0.611110699590001,0.521739067422993,0.322581789794905,0.217392533075943,0.388889300409998,0.478260932577007,0.677418210205095,0.46000015999936,0.53999984000064,0.68999924000304,0.31000075999696
"independent_ll","5d627a28c1cfe8001740f6d6",0.09000063999744,0.30999976000096,0.2999998000008,0.2999998000008,0.4000003999984,0.39000043999824,0.5999996000016,0.60999956000176,0.225001374993125,0.5,0.230770611432762,0.508196694437067,0.774998625006875,0.5,0.769229388567238,0.491803305562933,0.4000003999984,0.5999996000016,0.39000043999824,0.60999956000176
"if2_ul","5d627a28c1cfe8001740f6d6",0.405939976475341,0.346534271151401,0.0693076463063513,0.178218106066907,0.752474247626742,0.475247622781692,0.247525752373258,0.524752377218308,0.539473580332683,0.28000175998592,0.854165190978371,0.660376753295271,0.460526419667317,0.71999824001408,0.145834809021629,0.339623246704729,0.752474247626742,0.247525752373258,0.475247622781692,0.524752377218308
"independent_uh","5d627a28c1cfe8001740f6d6",0.247524762278169,0.247524762278169,0.15841620429226,0.346534271151401,0.495049524556338,0.405940966570429,0.504950475443662,0.594059033429571,0.5,0.313726220681488,0.609755562167989,0.416666944443519,0.5,0.686273779318512,0.390244437832011,0.583333055556481,0.495049524556338,0.504950475443662,0.405940966570429,0.594059033429571
"if1_lh","5d627a28c1cfe8001740f6d6",0.11000055999776,0.19000023999904,0.50999896000416,0.19000023999904,0.3000007999968,0.61999952000192,0.6999992000032,0.38000047999808,0.36666755554963,0.72857077551207,0.177420395418079,0.5,0.63333244445037,0.27142922448793,0.822579604581921,0.5,0.3000007999968,0.6999992000032,0.61999952000192,0.38000047999808
"if2_u-Ll","5d627a28c1cfe8001740f6d6",0.43999924000304,0.33999964000144,0.06000075999696,0.16000035999856,0.77999888000448,0.5,0.22000111999552,0.5,0.564102399737437,0.272729338824193,0.87999848000608,0.67999928000288,0.435897600262563,0.727270661175808,0.12000151999392,0.32000071999712,0.77999888000448,0.22000111999552,0.5,0.5
"independent_hl","5d627a28c1cfe8001740f6d6",0.2000001999992,0.25999996000016,0.31999972000112,0.22000011999952,0.46000015999936,0.51999992000032,0.53999984000064,0.48000007999968,0.434782892248295,0.592592249658335,0.38461582840066,0.541666493056279,0.565217107751705,0.407407750341665,0.61538417159934,0.458333506943721,0.46000015999936,0.53999984000064,0.51999992000032,0.48000007999968
"if2_ll","5d627a28c1cfe8001740f6d6",0.21000015999936,0.62999848000608,9.99996000016e-07,0.16000035999856,0.83999864000544,0.21000115999536,0.16000135999456,0.78999884000464,0.250000595236678,6.24992187597655e-06,0.999995238140589,0.797467601347845,0.749999404763322,0.999993750078124,4.76185941086275e-06,0.202532398652155,0.83999864000544,0.16000135999456,0.21000115999536,0.78999884000464
"if1_u-Lh","5d627a28c1cfe8001740f6d6",0.346534271151401,0.15841620429226,0.366336172926048,0.128713351630291,0.504950475443662,0.712870444077449,0.495049524556338,0.287129555922551,0.686273779318512,0.73999904000384,0.486111149691251,0.551723781215302,0.313726220681488,0.26000095999616,0.513888850308749,0.448276218784698,0.504950475443662,0.495049524556338,0.712870444077449,0.287129555922551
"independent_hh","5d627a28c1cfe8001740f6d6",0.16000035999856,0.5499988000048,0.16000035999856,0.13000047999808,0.70999916000336,0.32000071999712,0.29000083999664,0.67999928000288,0.225352886329898,0.551723781215302,0.5,0.808822621109938,0.774647113670102,0.448276218784698,0.5,0.191177378890062,0.70999916000336,0.29000083999664,0.32000071999712,0.67999928000288
"if1_hh","5c21f53f10677f0001daa531",0.70999816000736,0.28999984000064,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.70999916000336,1.999992000032e-06,0.29000083999664,0.70999958000084,0.5,0.999998591553263,0.999996551747919,0.29000041999916,0.5,1.40844673676976e-06,3.44825208102013e-06,0.999998000008,1.999992000032e-06,0.70999916000336,0.29000083999664
"if2_u-Ll","5c21f53f10677f0001daa531",0.56999872000512,0.22000011999952,0.21000015999936,9.99996000016e-07,0.78999884000464,0.77999888000448,0.21000115999536,0.22000111999552,0.721518426535629,0.999995238140589,0.730768639054772,0.999995454586777,0.278481573464371,4.76185941086275e-06,0.269231360945228,4.54541322351615e-06,0.78999884000464,0.21000115999536,0.77999888000448,0.22000111999552
"independent_uh","5c21f53f10677f0001daa531",0.499999000004,0.25,0.25,9.99996000016e-07,0.749999000004,0.749999000004,0.250000999996,0.250000999996,0.666666222223407,0.999996000032,0.666666222223407,0.999996000032,0.333333777776593,3.999968000256e-06,0.333333777776593,3.999968000256e-06,0.749999000004,0.250000999996,0.749999000004,0.250000999996
"if2_ll","5c21f53f10677f0001daa531",0.56999872000512,0.02000091999632,0.03000087999648,0.37999948000208,0.58999964000144,0.5999996000016,0.41000035999856,0.4000003999984,0.966100114914865,0.0731728137911522,0.949998500005,0.0500022499887501,0.0338998850851353,0.926827186208848,0.050001499995,0.94999775001125,0.58999964000144,0.41000035999856,0.5999996000016,0.4000003999984
"independent_hh","5c21f53f10677f0001daa531",0.57999868000528,0.12000051999792,0.2999998000008,9.99996000016e-07,0.6999992000032,0.87999848000608,0.3000007999968,0.12000151999392,0.8285704897986,0.999996666688889,0.659090547521483,0.999991666805553,0.171429510201399,3.33331111125926e-06,0.340909452478517,8.33319444675922e-06,0.6999992000032,0.3000007999968,0.87999848000608,0.12000151999392
"if1_u-Lh","5c21f53f10677f0001daa531",0.25999996000016,0.06000075999696,0.67999828000688,9.99996000016e-07,0.32000071999712,0.93999824000704,0.67999928000288,0.06000175999296,0.812498046887207,0.99999852941609,0.276596220008043,0.99998333388887,0.187501953112793,1.47058391004732e-06,0.723403779991958,1.6666111129629e-05,0.32000071999712,0.67999928000288,0.93999824000704,0.06000175999296
"independent_ul","5c21f53f10677f0001daa531",0.30999976000096,0.60999856000576,9.99996000016e-07,0.08000067999728,0.91999832000672,0.31000075999696,0.08000167999328,0.68999924000304,0.336956876180704,1.24996875078123e-05,0.99999677421436,0.884056857806209,0.663043123819296,0.999987500312492,3.22578564009264e-06,0.115943142193791,0.91999832000672,0.08000167999328,0.31000075999696,0.68999924000304
"if2_hl","5c21f53f10677f0001daa531",0.6499984000064,0.17000031999872,0.18000027999888,9.99996000016e-07,0.81999872000512,0.82999868000528,0.18000127999488,0.17000131999472,0.792682212970212,0.999994444506172,0.783131847875065,0.999994117716262,0.207317787029788,5.55549382784636e-06,0.216868152124935,5.88228373783838e-06,0.81999872000512,0.18000127999488,0.82999868000528,0.17000131999472
"if1_uh","5c21f53f10677f0001daa531",0.75999796000816,0.24000003999984,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.75999896000416,1.999992000032e-06,0.24000103999584,0.75999948000104,0.5,0.999998684213989,0.999995833368055,0.24000051999896,0.5,1.31578601108944e-06,4.16663194473379e-06,0.999998000008,1.999992000032e-06,0.75999896000416,0.24000103999584
"independent_hl","5c21f53f10677f0001daa531",0.18000027999888,0.67999828000688,9.99996000016e-07,0.14000043999824,0.85999856000576,0.18000127999488,0.14000143999424,0.81999872000512,0.209303001620926,7.14275510349852e-06,0.999994444506172,0.829267489591489,0.790696998379073,0.999992857244897,5.55549382784636e-06,0.170732510408511,0.85999856000576,0.14000143999424,0.18000127999488,0.81999872000512
"if1_lh","5c21f53f10677f0001daa531",0.36999952000192,9.99996000016e-07,9.99996000016e-07,0.62999848000608,0.37000051999792,0.37000051999792,0.62999948000208,0.62999948000208,0.999997297311906,1.58729654826493e-06,0.999997297311906,1.58729654826493e-06,2.70268809357787e-06,0.999998412703452,2.70268809357787e-06,0.999998412703452,0.37000051999792,0.62999948000208,0.37000051999792,0.62999948000208
"if2_ul","5c21f53f10677f0001daa531",0.30999976000096,9.99996000016e-07,0.5999986000056,0.09000063999744,0.31000075999696,0.90999836000656,0.68999924000304,0.09000163999344,0.99999677421436,0.869564146190881,0.340659690857822,1.11108642030177e-05,3.22578564009264e-06,0.130435853809119,0.659340309142178,0.999988889135797,0.31000075999696,0.68999924000304,0.90999836000656,0.09000163999344
"independent_ll","5c21f53f10677f0001daa531",9.99996000016e-07,0.61999852000592,9.99996000016e-07,0.37999948000208,0.61999952000192,1.999992000032e-06,0.38000047999808,0.999998000008,1.6128980229096e-06,2.63156509702581e-06,0.5,0.61999976000048,0.999998387101977,0.999997368434903,0.5,0.38000023999952,0.61999952000192,0.38000047999808,1.999992000032e-06,0.999998000008
"if2_ll","5cd59972141c860019dde025",0.499999000004,0.17000031999872,0.17000031999872,0.16000035999856,0.66999932000272,0.66999932000272,0.33000067999728,0.33000067999728,0.746267921588294,0.515151423324707,0.746267921588294,0.515151423324707,0.253732078411706,0.484848576675293,0.253732078411706,0.484848576675293,0.66999932000272,0.33000067999728,0.66999932000272,0.33000067999728
"if1_u-Lh","5cd59972141c860019dde025",0.56999872000512,0.09000063999744,0.07000071999712,0.26999992000032,0.65999936000256,0.63999944000224,0.34000063999744,0.36000055999776,0.863635261711328,0.205884083034806,0.89062377930069,0.250001388881173,0.136364738288672,0.794115916965194,0.10937622069931,0.749998611118827,0.65999936000256,0.34000063999744,0.63999944000224,0.36000055999776
"independent_hl","5cd59972141c860019dde025",0.6999982000072,0.24000003999984,0.04000083999664,0.02000091999632,0.93999824000704,0.73999904000384,0.06000175999296,0.26000095999616,0.744680330467382,0.66666111129629,0.94594474068989,0.923073668664087,0.255319669532618,0.33333888870371,0.05405525931011,0.0769263313359128,0.93999824000704,0.06000175999296,0.73999904000384,0.26000095999616
"if1_lh","5cd59972141c860019dde025",0.02000091999632,0.01000095999616,0.06000075999696,0.90999736001056,0.03000187999248,0.08000167999328,0.96999812000752,0.91999832000672,0.666655556296247,0.061856573491601,0.250006249843754,0.0108706285421119,0.333344443703753,0.938143426508399,0.749993750156246,0.989129371457888,0.03000187999248,0.96999812000752,0.08000167999328,0.91999832000672
"independent_ll","5cd59972141c860019dde025",0.13000047999808,0.03000087999648,0.5999986000056,0.24000003999984,0.16000135999456,0.72999908000368,0.83999864000544,0.27000091999632,0.812496093798827,0.714285204082847,0.178083073745003,0.111113991748209,0.187503906201172,0.285714795917153,0.821916926254996,0.888886008251791,0.16000135999456,0.83999864000544,0.72999908000368,0.27000091999632
"if2_u-Ll","5cd59972141c860019dde025",0.37999948000208,0.38999944000224,9.99996000016e-07,0.23000007999968,0.76999892000432,0.38000047999808,0.23000107999568,0.61999952000192,0.4935065103727,4.34778828010191e-06,0.999997368434903,0.629031841832768,0.5064934896273,0.99999565221172,2.63156509702581e-06,0.370968158167232,0.76999892000432,0.23000107999568,0.38000047999808,0.61999952000192
"independent_uh","5cd59972141c860019dde025",0.46999912000352,0.31999972000112,0.11000055999776,0.1000005999976,0.78999884000464,0.57999968000128,0.21000115999536,0.42000031999872,0.59493646851527,0.523809297054314,0.810343757435319,0.761903514745168,0.40506353148473,0.476190702945686,0.189656242564681,0.238096485254832,0.78999884000464,0.21000115999536,0.57999968000128,0.42000031999872
"if1_hh","5cd59972141c860019dde025",0.58999864000544,0.2999998000008,0.09000063999744,0.02000091999632,0.88999844000624,0.67999928000288,0.11000155999376,0.32000071999712,0.66292098220004,0.818176033163033,0.867645977511831,0.93749726564209,0.33707901779996,0.181823966836967,0.132354022488169,0.0625027343579103,0.88999844000624,0.11000155999376,0.67999928000288,0.32000071999712
"if2_ul","5cd59972141c860019dde025",0.50999896000416,0.33999964000144,0.02000091999632,0.13000047999808,0.8499986000056,0.52999988000048,0.1500013999944,0.47000011999952,0.599999764706436,0.133338222157038,0.962262406556956,0.723403304666789,0.400000235293564,0.866661777842962,0.0377375934430436,0.276596695333211,0.8499986000056,0.1500013999944,0.52999988000048,0.47000011999952
"independent_ul","5cd59972141c860019dde025",0.38999944000224,0.31999972000112,0.2000001999992,0.09000063999744,0.70999916000336,0.58999964000144,0.29000083999664,0.41000035999856,0.549295635786941,0.689653864456107,0.661016403334226,0.780486436651529,0.450704364213059,0.310346135543893,0.338983596665774,0.219513563348471,0.70999916000336,0.29000083999664,0.58999964000144,0.41000035999856
"if2_hl","5cd59972141c860019dde025",0.42999928000288,0.41999932000272,0.06000075999696,0.09000063999744,0.8499986000056,0.49000003999984,0.1500013999944,0.50999996000016,0.505882339100379,0.400001333315556,0.87754947938988,0.82352814302689,0.494117660899621,0.599998666684444,0.12245052061012,0.17647185697311,0.8499986000056,0.1500013999944,0.49000003999984,0.50999996000016
"if1_uh","5cd59972141c860019dde025",0.67999828000688,0.18000027999888,0.04000083999664,0.1000005999976,0.85999856000576,0.71999912000352,0.14000143999424,0.28000087999648,0.790696998379073,0.285717346895044,0.944443209879973,0.642856122456268,0.209303001620926,0.714282653104956,0.0555567901200274,0.357143877543732,0.85999856000576,0.14000143999424,0.71999912000352,0.28000087999648
"independent_hh","5cd59972141c860019dde025",0.58999864000544,0.21000015999936,0.2000001999992,9.99996000016e-07,0.7999988000048,0.78999884000464,0.2000011999952,0.21000115999536,0.737499406251484,0.99999500005,0.746834818139701,0.999995238140589,0.262500593748516,4.99995000049999e-06,0.253165181860299,4.76185941086275e-06,0.7999988000048,0.2000011999952,0.78999884000464,0.21000115999536
"if2_ll","5d168b99a1dc4b0018463cb3",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"if1_u-Lh","5d168b99a1dc4b0018463cb3",0.6999982000072,9.99996000016e-07,9.99996000016e-07,0.2999998000008,0.6999992000032,0.6999992000032,0.3000007999968,0.3000007999968,0.999998571432653,3.33331111125926e-06,0.999998571432653,3.33331111125926e-06,1.42856734695044e-06,0.999996666688889,1.42856734695044e-06,0.999996666688889,0.6999992000032,0.3000007999968,0.6999992000032,0.3000007999968
"independent_uh","5d168b99a1dc4b0018463cb3",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if1_hh","5d168b99a1dc4b0018463cb3",0.8999974000104,0.1000005999976,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.8999984000064,1.999992000032e-06,0.1000015999936,0.8999992000016,0.5,0.999998888891358,0.999990000199996,0.1000007999984,0.5,1.1111086419808e-06,9.99980000399992e-06,0.999998000008,1.999992000032e-06,0.8999984000064,0.1000015999936
"independent_ll","5d168b99a1dc4b0018463cb3",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"if2_u-Ll","5d168b99a1dc4b0018463cb3",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"independent_ul","5d168b99a1dc4b0018463cb3",0.2000001999992,0.7999978000088,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.2000011999952,1.999992000032e-06,0.7999988000048,0.2000005999988,0.5,0.99999500005,0.999998750003125,0.7999994000012,0.5,4.9999500005e-06,1.24999687500781e-06,0.999998000008,1.999992000032e-06,0.2000011999952,0.7999988000048
"if1_lh","5d168b99a1dc4b0018463cb3",9.99996000016e-07,9.99996000016e-07,0.999997000012,9.99996000016e-07,1.999992000032e-06,0.999998000008,0.999998000008,1.999992000032e-06,0.5,0.999999000002,9.99998000004e-07,0.5,0.5,9.99998000004e-07,0.999999000002,0.5,1.999992000032e-06,0.999998000008,0.999998000008,1.999992000032e-06
"if2_ul","5d168b99a1dc4b0018463cb3",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"independent_hl","5d168b99a1dc4b0018463cb3",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if2_hl","5d168b99a1dc4b0018463cb3",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if1_uh","5d168b99a1dc4b0018463cb3",0.499999000004,9.99996000016e-07,0.499999000004,9.99996000016e-07,0.5,0.999998000008,0.5,1.999992000032e-06,0.999998000008,0.999998000008,0.5,0.5,1.999992000032e-06,1.999992000032e-06,0.5,0.5,0.5,0.5,0.999998000008,1.999992000032e-06
"independent_hh","5d168b99a1dc4b0018463cb3",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if1_lh","5ecc435f67903641cf1a86a2",0.27999988000048,0.22000011999952,0.16000035999856,0.33999964000144,0.5,0.44000023999904,0.5,0.55999976000096,0.55999976000096,0.32000071999712,0.636363016531743,0.392857525508837,0.44000023999904,0.67999928000288,0.363636983468257,0.607142474491162,0.5,0.5,0.44000023999904,0.55999976000096
"if2_ul","5ecc435f67903641cf1a86a2",0.5999986000056,0.18000027999888,9.99996000016e-07,0.22000011999952,0.77999888000448,0.5999996000016,0.22000111999552,0.4000003999984,0.769230078897234,4.54541322351615e-06,0.999998333338889,0.45000024999875,0.230769921102766,0.999995454586777,1.66666111112963e-06,0.54999975000125,0.77999888000448,0.22000111999552,0.5999996000016,0.4000003999984
"independent_uh","5ecc435f67903641cf1a86a2",0.30999976000096,0.27999988000048,0.18000027999888,0.23000007999968,0.58999964000144,0.49000003999984,0.41000035999856,0.50999996000016,0.52542364263172,0.43902468768445,0.632652519785634,0.549019415610135,0.47457635736828,0.56097531231555,0.367347480214366,0.450980584389865,0.58999964000144,0.41000035999856,0.49000003999984,0.50999996000016
"if2_hl","5ecc435f67903641cf1a86a2",0.33999964000144,0.2999998000008,0.14000043999824,0.22000011999952,0.63999944000224,0.48000007999968,0.36000055999776,0.51999992000032,0.531249902344055,0.38888950616941,0.708332465281395,0.576922781066227,0.468750097655945,0.61111049383059,0.291667534718605,0.423077218933773,0.63999944000224,0.36000055999776,0.48000007999968,0.51999992000032
"independent_hh","5ecc435f67903641cf1a86a2",0.277227614940139,0.43564282913731,0.15841620429226,0.128713351630291,0.712870444077449,0.435643819232399,0.287129555922551,0.564356180767601,0.388889197530007,0.551723781215302,0.636363016531743,0.771928870425016,0.611110802469993,0.448276218784698,0.363636983468257,0.228071129574984,0.712870444077449,0.287129555922551,0.435643819232399,0.564356180767601
"if1_uh","5ecc435f67903641cf1a86a2",0.16000035999856,0.16000035999856,0.3499996000016,0.32999968000128,0.32000071999712,0.50999996000016,0.67999928000288,0.49000003999984,0.5,0.514705839100473,0.313726220681488,0.326531320280325,0.5,0.485294160899527,0.686273779318512,0.673468679719675,0.32000071999712,0.67999928000288,0.50999996000016,0.49000003999984
"independent_ul","5ecc435f67903641cf1a86a2",0.09000063999744,0.1000005999976,0.09000063999744,0.71999812000752,0.19000123999504,0.18000127999488,0.80999876000496,0.81999872000512,0.47368448753171,0.111112071328219,0.5,0.121952141580142,0.52631551246829,0.888887928671781,0.5,0.878047858419857,0.19000123999504,0.80999876000496,0.18000127999488,0.81999872000512
"if1_hh","5ecc435f67903641cf1a86a2",0.19000023999904,0.50999896000416,0.17000031999872,0.13000047999808,0.6999992000032,0.36000055999776,0.3000007999968,0.63999944000224,0.27142922448793,0.566666222225185,0.527777623457647,0.796874072268524,0.72857077551207,0.433333777774815,0.472222376542353,0.203125927731476,0.6999992000032,0.3000007999968,0.36000055999776,0.63999944000224
"if2_u-Ll","5ecc435f67903641cf1a86a2",0.71999812000752,0.27999988000048,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.71999912000352,1.999992000032e-06,0.28000087999648,0.71999956000088,0.5,0.999998611114969,0.999996428596939,0.28000043999912,0.5,1.38888503087491e-06,3.5714030614067e-06,0.999998000008,1.999992000032e-06,0.71999912000352,0.28000087999648
"independent_hl","5ecc435f67903641cf1a86a2",0.47999908000368,0.51999892000432,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.48000007999968,1.999992000032e-06,0.51999992000032,0.48000003999992,0.5,0.999997916675347,0.999998076930473,0.51999996000008,0.5,2.08332465281395e-06,1.92306952665567e-06,0.999998000008,1.999992000032e-06,0.48000007999968,0.51999992000032
"if2_ll","5ecc435f67903641cf1a86a2",0.1500003999984,0.13000047999808,0.14000043999824,0.57999868000528,0.28000087999648,0.29000083999664,0.71999912000352,0.70999916000336,0.535714030614067,0.194445293207519,0.517241260405101,0.183099484226805,0.464285969385933,0.805554706792481,0.482758739594899,0.816900515773195,0.28000087999648,0.71999912000352,0.29000083999664,0.70999916000336
"if1_u-Lh","5ecc435f67903641cf1a86a2",0.36999952000192,0.17000031999872,0.16000035999856,0.2999998000008,0.53999984000064,0.52999988000048,0.46000015999936,0.47000011999952,0.685184499316669,0.347826748579354,0.698112459952981,0.361702716158655,0.314815500683331,0.652173251420646,0.301887540047019,0.638297283841345,0.53999984000064,0.46000015999936,0.52999988000048,0.47000011999952
"independent_ll","5ecc435f67903641cf1a86a2",9.99996000016e-07,9.99996000016e-07,0.499999000004,0.499999000004,1.999992000032e-06,0.5,0.999998000008,0.5,0.5,0.5,1.999992000032e-06,1.999992000032e-06,0.5,0.5,0.999998000008,0.999998000008,1.999992000032e-06,0.999998000008,0.5,0.5
"if1_hh","5c36415362073c000166c847",0.45999916000336,0.14000043999824,0.25999996000016,0.14000043999824,0.5999996000016,0.71999912000352,0.4000003999984,0.28000087999648,0.766665777780741,0.64999925000375,0.638888503087491,0.5,0.233334222219259,0.35000074999625,0.361111496912509,0.5,0.5999996000016,0.4000003999984,0.71999912000352,0.28000087999648
"if2_u-Ll","5c36415362073c000166c847",0.30999976000096,0.41999932000272,0.1000005999976,0.17000031999872,0.72999908000368,0.41000035999856,0.27000091999632,0.58999964000144,0.424657740663724,0.370371330582736,0.756096311725309,0.711863688597666,0.575342259336276,0.629628669417264,0.243903688274691,0.288136311402334,0.72999908000368,0.27000091999632,0.41000035999856,0.58999964000144
"independent_ul","5c36415362073c000166c847",0.303030088767318,0.303030088767318,0.303030088767318,0.0909097336980457,0.606060177534636,0.606060177534636,0.393939822465364,0.393939822465364,0.5,0.769229388567238,0.5,0.769229388567238,0.5,0.230770611432762,0.5,0.230770611432762,0.606060177534636,0.393939822465364,0.606060177534636,0.393939822465364
"if2_hl","5c36415362073c000166c847",0.22000011999952,0.25999996000016,0.2000001999992,0.31999972000112,0.48000007999968,0.42000031999872,0.51999992000032,0.57999968000128,0.458333506943721,0.38461582840066,0.523809410431379,0.448276040427447,0.541666493056279,0.61538417159934,0.476190589568621,0.551723959572553,0.48000007999968,0.51999992000032,0.42000031999872,0.57999968000128
